#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-06-30-15-05-37
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1391765556.673708	C5x3eT2MplbN9bBgXe	192.168.100.103	59661	192.168.100.102	3389	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.673727	CgiEq73W6o9uNL06Te	192.168.100.103	59661	192.168.100.102	5900	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.677780	C5DVDYw8OtztZUmT	192.168.100.103	59661	192.168.100.102	8080	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.677804	CYwuEu4oNVwLfgdIF9	192.168.100.103	59661	192.168.100.102	1720	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.681154	CXKmEG1cgvo8dQGzef	192.168.100.103	59661	192.168.100.102	3306	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.681176	CRDbqQYS7uKQUR945	192.168.100.103	59661	192.168.100.102	53	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.681186	Cr6Dfx1GcJrDgi0tAa	192.168.100.103	59661	192.168.100.102	445	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.681316	CVlEag2jU31E0jAUzh	192.168.100.103	59661	192.168.100.102	113	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.681503	CNgqv33uqGNy7PDn19	192.168.100.103	59661	192.168.100.102	139	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.681521	C4csIZTcPKOUNErB5	192.168.100.103	59661	192.168.100.102	995	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.775200	C5T5X7118v9uoW0pZe	192.168.100.103	59660	192.168.100.102	110	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.775222	CEVj9a4RyRXILo1KUj	192.168.100.103	59660	192.168.100.102	587	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.777536	CXBrIVcDbfov7q8dh	192.168.100.103	59660	192.168.100.102	256	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.777545	CY1cJv37iKXSNiSYZi	192.168.100.103	59660	192.168.100.102	993	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.781327	C0i4omx0t0YGbJjR4	192.168.100.103	59660	192.168.100.102	80	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.781415	CNZPse1GRid2qaFfAj	192.168.100.103	59660	192.168.100.102	443	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.781500	CctgvC2c6lPILBy7Ij	192.168.100.103	59660	192.168.100.102	22	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.781585	CivLoNsCH8TgyVk67	192.168.100.103	59660	192.168.100.102	21	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.781671	CTuOkb3DhfdPLoe0jg	192.168.100.103	59660	192.168.100.102	20005	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.781755	Clelt14qzpdAf79Sbi	192.168.100.103	59660	192.168.100.102	56738	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.876644	CYjcR94w4ki3VSuL54	192.168.100.103	59661	192.168.100.102	587	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.876659	CquTw01aLIRfvv4Otg	192.168.100.103	59661	192.168.100.102	110	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.879584	CAffYC44ygV5WtujUf	192.168.100.103	59661	192.168.100.102	993	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.879593	C2cE4FM7bqP5xu8ac	192.168.100.103	59661	192.168.100.102	256	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.882588	CLMdsR35fSMZmSn51f	192.168.100.103	59661	192.168.100.102	56738	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.882600	CL2pcS1ix0iHV09Nde	192.168.100.103	59661	192.168.100.102	20005	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.882737	CEOCcb1dFQw7NdhELk	192.168.100.103	59661	192.168.100.102	21	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.882745	CkEq3tpAVjdMfaC6	192.168.100.103	59661	192.168.100.102	22	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.882882	CyHG981or1ZNQkvgnh	192.168.100.103	59661	192.168.100.102	443	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.883017	CvYHn51Zb6TDxQpNd2	192.168.100.103	59661	192.168.100.102	80	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.979104	C3abZR1CR34grH6Su8	192.168.100.103	59660	192.168.100.102	2967	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.979117	CvEA0w2VsM9JPJU4h2	192.168.100.103	59660	192.168.100.102	8254	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.981848	Cx2kFXpN24ZaKJPZf	192.168.100.103	59660	192.168.100.102	2383	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.981856	CGnzkB2gEFOVXSnxJ5	192.168.100.103	59660	192.168.100.102	5298	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.984888	CTG4Fq39t02Q3jpsP5	192.168.100.103	59660	192.168.100.102	51103	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.984982	CKgpDG3IeYkQjAIlF4	192.168.100.103	59660	192.168.100.102	3800	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.985071	CU7kwG1QeoxHOFkim9	192.168.100.103	59660	192.168.100.102	6156	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.985163	CVsmGl1U4Xxo7N2M8a	192.168.100.103	59660	192.168.100.102	6006	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.985254	CatIF91ercDAkBuW97	192.168.100.103	59660	192.168.100.102	3801	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765556.985343	CKz4Vr1JAaxZB3SiGk	192.168.100.103	59660	192.168.100.102	13456	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.079528	Cd6ko83rkxnFSRC71c	192.168.100.103	59661	192.168.100.102	8254	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.079559	CjbrlK1jEHvZRaogx4	192.168.100.103	59661	192.168.100.102	2967	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.082679	CcJ4CR2cSjc13KVP62	192.168.100.103	59661	192.168.100.102	5298	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.082781	C9PDg62sARke1iMX7	192.168.100.103	59661	192.168.100.102	2383	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.085672	Cvxi1x4cWgset6RuSa	192.168.100.103	59661	192.168.100.102	6156	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.085680	Ch5auX1aKwOtQ7V379	192.168.100.103	59661	192.168.100.102	3800	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.085844	C0MeNs496bget3ka9g	192.168.100.103	59661	192.168.100.102	51103	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.088087	CrONuK2Ou1WCnxbhz8	192.168.100.103	59661	192.168.100.102	13456	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.088094	CqmHdaTz2yEljq8Wc	192.168.100.103	59661	192.168.100.102	3801	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.088228	Clszgd1v0I83da2cRk	192.168.100.103	59661	192.168.100.102	6006	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.179971	CVdHTvyDodcn5z8R8	192.168.100.103	59660	192.168.100.102	7106	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.180103	C5ymBN1KIa5Mexgij7	192.168.100.103	59660	192.168.100.102	3404	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.183820	CLIzm82BGiS5ste0Ij	192.168.100.103	59660	192.168.100.102	1148	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.183832	CpumjP2P3SApbBLsw1	192.168.100.103	59660	192.168.100.102	2910	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.186623	CNAnTo3PcQostGxCx9	192.168.100.103	59660	192.168.100.102	2811	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.186631	Cr6P4k3x7biLSLSEy6	192.168.100.103	59660	192.168.100.102	50006	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.186788	CLiriW3VLpSDKHfF3i	192.168.100.103	59660	192.168.100.102	280	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.189135	C30Bb84KcTXQgFREJf	192.168.100.103	59660	192.168.100.102	1045	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.189222	CYDACY2LLXgyE3A4D5	192.168.100.103	59660	192.168.100.102	722	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.189306	CJkY0q36WfaYVBJuBa	192.168.100.103	59660	192.168.100.102	3322	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.281202	CCRUdy4m9vydIZ7lug	192.168.100.103	59661	192.168.100.102	3404	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.281221	CWEVYY14ufYRLTwKj5	192.168.100.103	59661	192.168.100.102	7106	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.284979	CKDNle4LOBnp22clPj	192.168.100.103	59661	192.168.100.102	2910	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.285088	CpuYX2gHeJIMLKgN6	192.168.100.103	59661	192.168.100.102	1148	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.287457	Ccr4aD3Lo4JLqxY1vc	192.168.100.103	59661	192.168.100.102	280	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.287465	CoZaI94mkND0zWuEQf	192.168.100.103	59661	192.168.100.102	50006	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.287679	CkeCf91sB4duXcdRni	192.168.100.103	59661	192.168.100.102	2811	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.290490	CDlG7yNpzw98Ttanb	192.168.100.103	59661	192.168.100.102	3322	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.290590	CSNVP046kkrwDN8EDl	192.168.100.103	59661	192.168.100.102	722	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.290680	CMNS9T2Z8BjtscNtM1	192.168.100.103	59661	192.168.100.102	1045	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.381865	C3eaus3OME3CEIuYP1	192.168.100.103	59660	192.168.100.102	16018	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.381886	C0TD1D1SnIS9P2kZJ9	192.168.100.103	59660	192.168.100.102	3689	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.386635	CW2b9s46oXXFl4QFhi	192.168.100.103	59660	192.168.100.102	7004	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.387316	CtDuah46zhKlrFbQ33	192.168.100.103	59660	192.168.100.102	7496	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.390273	C9S1ft3hxB3Ug3urW8	192.168.100.103	59660	192.168.100.102	10024	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.390285	CDBJSY1cCDR8sLzORa	192.168.100.103	59660	192.168.100.102	3476	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.390412	CIcaGE2FCIcRxJeQE3	192.168.100.103	59660	192.168.100.102	3006	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.393176	Cl7GF83SXLLaAQzg7h	192.168.100.103	59660	192.168.100.102	15004	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.393186	CQF1PMraObWJBGdf1	192.168.100.103	59660	192.168.100.102	35500	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.393374	CNYm1ubZcRCjo9UVb	192.168.100.103	59660	192.168.100.102	981	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.482025	CUcn3t20T9ZfzJMhg5	192.168.100.103	59661	192.168.100.102	3689	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.482045	C6yz153Jf7yrfwvBV4	192.168.100.103	59661	192.168.100.102	16018	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.487492	CAKEkb2vAyoGpbPALb	192.168.100.103	59661	192.168.100.102	7496	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.487512	CQxgL13Vvzz3uj4QDb	192.168.100.103	59661	192.168.100.102	7004	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.490198	CQ0RgR12P6bXaaZfH7	192.168.100.103	59661	192.168.100.102	3006	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
